steps,date,interval
330,10/14/2012,1535
486,10/14/2012,1540
533,10/14/2012,1545
298,10/14/2012,1550
285,10/14/2012,1555
250,10/14/2012,1600
223,10/14/2012,1605
302,10/14/2012,1610
465,10/14/2012,1615
520,10/14/2012,1620
526,10/14/2012,1625
535,10/14/2012,1630
247,10/14/2012,1635
400,10/14/2012,1640
72,10/14/2012,1645
0,10/14/2012,1650
0,10/14/2012,1655
0,10/14/2012,1700
0,10/14/2012,1705
0,10/14/2012,1710
0,10/14/2012,1715
432,10/14/2012,1720
85,10/14/2012,1725
39,10/14/2012,1730
55,10/14/2012,1735
0,10/14/2012,1740
17,10/14/2012,1745
30,10/14/2012,1750
43,10/14/2012,1755
0,10/14/2012,1800
0,10/14/2012,1805
0,10/14/2012,1810
0,10/14/2012,1815
63,10/14/2012,1820
58,10/14/2012,1825
49,10/14/2012,1830
16,10/14/2012,1835
0,10/14/2012,1840
65,10/14/2012,1845
0,10/14/2012,1850
153,10/14/2012,1855
73,10/14/2012,1900
1,10/14/2012,1905
0,10/14/2012,1910
0,10/14/2012,1915
0,10/14/2012,1920
0,10/14/2012,1925
0,10/14/2012,1930
0,10/14/2012,1935
0,10/14/2012,1940
0,10/14/2012,1945
0,10/14/2012,1950
0,10/14/2012,1955
0,10/14/2012,2000
0,10/14/2012,2005
0,10/14/2012,2010
0,10/14/2012,2015
0,10/14/2012,2020
0,10/14/2012,2025
0,10/14/2012,2030
0,10/14/2012,2035
0,10/14/2012,2040
0,10/14/2012,2045
8,10/14/2012,2050
95,10/14/2012,2055
157,10/14/2012,2100
22,10/14/2012,2105
0,10/14/2012,2110
0,10/14/2012,2115
0,10/14/2012,2120
0,10/14/2012,2125
37,10/14/2012,2130
0,10/14/2012,2135
0,10/14/2012,2140
0,10/14/2012,2145
0,10/14/2012,2150
0,10/14/2012,2155
0,10/14/2012,2200
0,10/14/2012,2205
0,10/14/2012,2210
0,10/14/2012,2215
0,10/14/2012,2220
0,10/14/2012,2225
0,10/14/2012,2230
0,10/14/2012,2235
0,10/14/2012,2240
0,10/14/2012,2245
0,10/14/2012,2250
0,10/14/2012,2255
0,10/14/2012,2300
0,10/14/2012,2305
0,10/14/2012,2310
0,10/14/2012,2315
0,10/14/2012,2320
0,10/14/2012,2325
0,10/14/2012,2330
0,10/14/2012,2335
0,10/14/2012,2340
0,10/14/2012,2345
0,10/14/2012,2350
0,10/14/2012,2355
0,10/15/2012,0
0,10/15/2012,5
0,10/15/2012,10
0,10/15/2012,15
0,10/15/2012,20
35,10/15/2012,25
0,10/15/2012,30
0,10/15/2012,35
0,10/15/2012,40
0,10/15/2012,45
0,10/15/2012,50
0,10/15/2012,55
0,10/15/2012,100
0,10/15/2012,105
0,10/15/2012,110
0,10/15/2012,115
0,10/15/2012,120
0,10/15/2012,125
0,10/15/2012,130
0,10/15/2012,135
0,10/15/2012,140
0,10/15/2012,145
0,10/15/2012,150
0,10/15/2012,155
0,10/15/2012,200
0,10/15/2012,205
0,10/15/2012,210
0,10/15/2012,215
0,10/15/2012,220
0,10/15/2012,225
0,10/15/2012,230
0,10/15/2012,235
0,10/15/2012,240
0,10/15/2012,245
0,10/15/2012,250
0,10/15/2012,255
0,10/15/2012,300
0,10/15/2012,305
0,10/15/2012,310
0,10/15/2012,315
0,10/15/2012,320
0,10/15/2012,325
0,10/15/2012,330
0,10/15/2012,335
16,10/15/2012,340
0,10/15/2012,345
0,10/15/2012,350
0,10/15/2012,355
0,10/15/2012,400
11,10/15/2012,405
24,10/15/2012,410
0,10/15/2012,415
0,10/15/2012,420
0,10/15/2012,425
0,10/15/2012,430
0,10/15/2012,435
0,10/15/2012,440
0,10/15/2012,445
0,10/15/2012,450
0,10/15/2012,455
0,10/15/2012,500
0,10/15/2012,505
0,10/15/2012,510
0,10/15/2012,515
0,10/15/2012,520
0,10/15/2012,525
0,10/15/2012,530
0,10/15/2012,535
0,10/15/2012,540
0,10/15/2012,545
0,10/15/2012,550
0,10/15/2012,555
10,10/15/2012,600
0,10/15/2012,605
0,10/15/2012,610
0,10/15/2012,615
54,10/15/2012,620
0,10/15/2012,625
20,10/15/2012,630
0,10/15/2012,635
90,10/15/2012,640
0,10/15/2012,645
7,10/15/2012,650
0,10/15/2012,655
54,10/15/2012,700
20,10/15/2012,705
0,10/15/2012,710
0,10/15/2012,715
0,10/15/2012,720
64,10/15/2012,725
24,10/15/2012,730
0,10/15/2012,735
68,10/15/2012,740
43,10/15/2012,745
43,10/15/2012,750
81,10/15/2012,755
35,10/15/2012,800
133,10/15/2012,805
99,10/15/2012,810
22,10/15/2012,815
75,10/15/2012,820
72,10/15/2012,825
224,10/15/2012,830
786,10/15/2012,835
315,10/15/2012,840
264,10/15/2012,845
781,10/15/2012,850
757,10/15/2012,855
732,10/15/2012,900
686,10/15/2012,905
592,10/15/2012,910
119,10/15/2012,915
127,10/15/2012,920
21,10/15/2012,925
35,10/15/2012,930
0,10/15/2012,935
0,10/15/2012,940
78,10/15/2012,945
2,10/15/2012,950
0,10/15/2012,955
0,10/15/2012,1000
0,10/15/2012,1005
0,10/15/2012,1010
0,10/15/2012,1015
0,10/15/2012,1020
0,10/15/2012,1025
0,10/15/2012,1030
0,10/15/2012,1035
0,10/15/2012,1040
0,10/15/2012,1045
0,10/15/2012,1050
0,10/15/2012,1055
0,10/15/2012,1100
0,10/15/2012,1105
0,10/15/2012,1110
0,10/15/2012,1115
0,10/15/2012,1120
0,10/15/2012,1125
0,10/15/2012,1130
38,10/15/2012,1135
37,10/15/2012,1140
193,10/15/2012,1145
25,10/15/2012,1150
0,10/15/2012,1155
0,10/15/2012,1200
0,10/15/2012,1205
29,10/15/2012,1210
71,10/15/2012,1215
73,10/15/2012,1220
8,10/15/2012,1225
6,10/15/2012,1230
38,10/15/2012,1235
0,10/15/2012,1240
0,10/15/2012,1245
0,10/15/2012,1250
0,10/15/2012,1255
0,10/15/2012,1300
0,10/15/2012,1305
0,10/15/2012,1310
0,10/15/2012,1315
0,10/15/2012,1320
0,10/15/2012,1325
0,10/15/2012,1330
0,10/15/2012,1335
0,10/15/2012,1340
0,10/15/2012,1345
0,10/15/2012,1350
0,10/15/2012,1355
0,10/15/2012,1400
0,10/15/2012,1405
0,10/15/2012,1410
0,10/15/2012,1415
0,10/15/2012,1420
0,10/15/2012,1425
0,10/15/2012,1430
0,10/15/2012,1435
0,10/15/2012,1440
0,10/15/2012,1445
0,10/15/2012,1450
0,10/15/2012,1455
0,10/15/2012,1500
64,10/15/2012,1505
82,10/15/2012,1510
0,10/15/2012,1515
0,10/15/2012,1520
4,10/15/2012,1525
0,10/15/2012,1530
0,10/15/2012,1535
0,10/15/2012,1540
0,10/15/2012,1545
0,10/15/2012,1550
19,10/15/2012,1555
0,10/15/2012,1600
0,10/15/2012,1605
58,10/15/2012,1610
94,10/15/2012,1615
0,10/15/2012,1620
0,10/15/2012,1625
0,10/15/2012,1630
0,10/15/2012,1635
0,10/15/2012,1640
0,10/15/2012,1645
0,10/15/2012,1650
0,10/15/2012,1655
0,10/15/2012,1700
0,10/15/2012,1705
0,10/15/2012,1710
0,10/15/2012,1715
0,10/15/2012,1720
0,10/15/2012,1725
0,10/15/2012,1730
0,10/15/2012,1735
0,10/15/2012,1740
4,10/15/2012,1745
0,10/15/2012,1750
0,10/15/2012,1755
30,10/15/2012,1800
0,10/15/2012,1805
7,10/15/2012,1810
0,10/15/2012,1815
32,10/15/2012,1820
54,10/15/2012,1825
83,10/15/2012,1830
0,10/15/2012,1835
203,10/15/2012,1840
581,10/15/2012,1845
55,10/15/2012,1850
310,10/15/2012,1855
437,10/15/2012,1900
0,10/15/2012,1905
46,10/15/2012,1910
0,10/15/2012,1915
0,10/15/2012,1920
50,10/15/2012,1925
0,10/15/2012,1930
0,10/15/2012,1935
0,10/15/2012,1940
0,10/15/2012,1945
0,10/15/2012,1950
0,10/15/2012,1955
0,10/15/2012,2000
0,10/15/2012,2005
0,10/15/2012,2010
65,10/15/2012,2015
0,10/15/2012,2020
0,10/15/2012,2025
0,10/15/2012,2030
0,10/15/2012,2035
0,10/15/2012,2040
0,10/15/2012,2045
0,10/15/2012,2050
0,10/15/2012,2055
22,10/15/2012,2100
8,10/15/2012,2105
0,10/15/2012,2110
9,10/15/2012,2115
0,10/15/2012,2120
0,10/15/2012,2125
152,10/15/2012,2130
406,10/15/2012,2135
86,10/15/2012,2140
0,10/15/2012,2145
8,10/15/2012,2150
17,10/15/2012,2155
0,10/15/2012,2200
0,10/15/2012,2205
0,10/15/2012,2210
0,10/15/2012,2215
0,10/15/2012,2220
0,10/15/2012,2225
0,10/15/2012,2230
0,10/15/2012,2235
0,10/15/2012,2240
0,10/15/2012,2245
0,10/15/2012,2250
0,10/15/2012,2255
0,10/15/2012,2300
16,10/15/2012,2305
0,10/15/2012,2310
0,10/15/2012,2315
0,10/15/2012,2320
0,10/15/2012,2325
0,10/15/2012,2330
0,10/15/2012,2335
0,10/15/2012,2340
0,10/15/2012,2345
0,10/15/2012,2350
0,10/15/2012,2355
0,10/16/2012,0
0,10/16/2012,5
0,10/16/2012,10
0,10/16/2012,15
0,10/16/2012,20
0,10/16/2012,25
0,10/16/2012,30
0,10/16/2012,35
0,10/16/2012,40
0,10/16/2012,45
0,10/16/2012,50
0,10/16/2012,55
0,10/16/2012,100
0,10/16/2012,105
0,10/16/2012,110
0,10/16/2012,115
0,10/16/2012,120
0,10/16/2012,125
0,10/16/2012,130
0,10/16/2012,135
4,10/16/2012,140
0,10/16/2012,145
0,10/16/2012,150
0,10/16/2012,155
0,10/16/2012,200
0,10/16/2012,205
0,10/16/2012,210
0,10/16/2012,215
0,10/16/2012,220
0,10/16/2012,225
0,10/16/2012,230
12,10/16/2012,235
0,10/16/2012,240
0,10/16/2012,245
0,10/16/2012,250
0,10/16/2012,255
0,10/16/2012,300
0,10/16/2012,305
0,10/16/2012,310
0,10/16/2012,315
0,10/16/2012,320
0,10/16/2012,325
0,10/16/2012,330
0,10/16/2012,335
0,10/16/2012,340
0,10/16/2012,345
0,10/16/2012,350
0,10/16/2012,355
0,10/16/2012,400
0,10/16/2012,405
0,10/16/2012,410
0,10/16/2012,415
0,10/16/2012,420
0,10/16/2012,425
0,10/16/2012,430
0,10/16/2012,435
0,10/16/2012,440
0,10/16/2012,445
0,10/16/2012,450
0,10/16/2012,455
0,10/16/2012,500
0,10/16/2012,505
12,10/16/2012,510
0,10/16/2012,515
0,10/16/2012,520
0,10/16/2012,525
0,10/16/2012,530
0,10/16/2012,535
0,10/16/2012,540
0,10/16/2012,545
12,10/16/2012,550
0,10/16/2012,555
0,10/16/2012,600
17,10/16/2012,605
0,10/16/2012,610
0,10/16/2012,615
0,10/16/2012,620
0,10/16/2012,625
58,10/16/2012,630
178,10/16/2012,635
15,10/16/2012,640
55,10/16/2012,645
55,10/16/2012,650
83,10/16/2012,655
29,10/16/2012,700
57,10/16/2012,705
13,10/16/2012,710
38,10/16/2012,715
166,10/16/2012,720
65,10/16/2012,725
86,10/16/2012,730
58,10/16/2012,735
135,10/16/2012,740
119,10/16/2012,745
0,10/16/2012,750
80,10/16/2012,755
146,10/16/2012,800
89,10/16/2012,805
317,10/16/2012,810
758,10/16/2012,815
750,10/16/2012,820
721,10/16/2012,825
697,10/16/2012,830
743,10/16/2012,835
755,10/16/2012,840
737,10/16/2012,845
495,10/16/2012,850
385,10/16/2012,855
36,10/16/2012,900
31,10/16/2012,905
71,10/16/2012,910
0,10/16/2012,915
56,10/16/2012,920
100,10/16/2012,925
0,10/16/2012,930
0,10/16/2012,935
0,10/16/2012,940
29,10/16/2012,945
0,10/16/2012,950
0,10/16/2012,955
0,10/16/2012,1000
0,10/16/2012,1005
16,10/16/2012,1010
433,10/16/2012,1015
143,10/16/2012,1020
7,10/16/2012,1025
232,10/16/2012,1030
0,10/16/2012,1035
0,10/16/2012,1040
0,10/16/2012,1045
0,10/16/2012,1050
46,10/16/2012,1055
0,10/16/2012,1100
0,10/16/2012,1105
0,10/16/2012,1110
0,10/16/2012,1115
0,10/16/2012,1120
0,10/16/2012,1125
0,10/16/2012,1130
0,10/16/2012,1135
0,10/16/2012,1140
0,10/16/2012,1145
0,10/16/2012,1150
0,10/16/2012,1155
0,10/16/2012,1200
0,10/16/2012,1205
36,10/16/2012,1210
0,10/16/2012,1215
16,10/16/2012,1220
92,10/16/2012,1225
96,10/16/2012,1230
0,10/16/2012,1235
56,10/16/2012,1240
0,10/16/2012,1245
21,10/16/2012,1250
308,10/16/2012,1255
120,10/16/2012,1300
0,10/16/2012,1305
0,10/16/2012,1310
0,10/16/2012,1315
0,10/16/2012,1320
81,10/16/2012,1325
11,10/16/2012,1330
57,10/16/2012,1335
0,10/16/2012,1340
0,10/16/2012,1345
0,10/16/2012,1350
0,10/16/2012,1355
0,10/16/2012,1400
0,10/16/2012,1405
28,10/16/2012,1410
41,10/16/2012,1415
179,10/16/2012,1420
143,10/16/2012,1425
13,10/16/2012,1430
0,10/16/2012,1435
0,10/16/2012,1440
0,10/16/2012,1445
0,10/16/2012,1450
0,10/16/2012,1455
0,10/16/2012,1500
211,10/16/2012,1505
0,10/16/2012,1510
168,10/16/2012,1515
0,10/16/2012,1520
8,10/16/2012,1525
0,10/16/2012,1530
0,10/16/2012,1535
0,10/16/2012,1540
0,10/16/2012,1545
0,10/16/2012,1550
0,10/16/2012,1555
0,10/16/2012,1600
0,10/16/2012,1605
0,10/16/2012,1610
0,10/16/2012,1615
0,10/16/2012,1620
0,10/16/2012,1625
0,10/16/2012,1630
0,10/16/2012,1635
10,10/16/2012,1640
0,10/16/2012,1645
0,10/16/2012,1650
0,10/16/2012,1655
260,10/16/2012,1700
464,10/16/2012,1705
0,10/16/2012,1710
15,10/16/2012,1715
7,10/16/2012,1720
20,10/16/2012,1725
0,10/16/2012,1730
0,10/16/2012,1735
15,10/16/2012,1740
0,10/16/2012,1745
0,10/16/2012,1750
0,10/16/2012,1755
86,10/16/2012,1800
24,10/16/2012,1805
26,10/16/2012,1810
19,10/16/2012,1815
17,10/16/2012,1820
0,10/16/2012,1825
26,10/16/2012,1830
107,10/16/2012,1835
513,10/16/2012,1840
318,10/16/2012,1845
325,10/16/2012,1850
467,10/16/2012,1855
494,10/16/2012,1900
426,10/16/2012,1905
70,10/16/2012,1910
67,10/16/2012,1915
45,10/16/2012,1920
39,10/16/2012,1925
60,10/16/2012,1930
19,10/16/2012,1935
63,10/16/2012,1940
39,10/16/2012,1945
0,10/16/2012,1950
0,10/16/2012,1955
0,10/16/2012,2000
0,10/16/2012,2005
0,10/16/2012,2010
0,10/16/2012,2015
0,10/16/2012,2020
0,10/16/2012,2025
0,10/16/2012,2030
0,10/16/2012,2035
0,10/16/2012,2040
0,10/16/2012,2045
88,10/16/2012,2050
0,10/16/2012,2055
0,10/16/2012,2100
0,10/16/2012,2105
0,10/16/2012,2110
0,10/16/2012,2115
0,10/16/2012,2120
0,10/16/2012,2125
0,10/16/2012,2130
0,10/16/2012,2135
0,10/16/2012,2140
0,10/16/2012,2145
0,10/16/2012,2150
0,10/16/2012,2155
0,10/16/2012,2200
0,10/16/2012,2205
0,10/16/2012,2210
0,10/16/2012,2215
74,10/16/2012,2220
0,10/16/2012,2225
0,10/16/2012,2230
0,10/16/2012,2235
0,10/16/2012,2240
0,10/16/2012,2245
0,10/16/2012,2250
0,10/16/2012,2255
0,10/16/2012,2300
0,10/16/2012,2305
0,10/16/2012,2310
0,10/16/2012,2315
0,10/16/2012,2320
0,10/16/2012,2325
56,10/16/2012,2330
0,10/16/2012,2335
0,10/16/2012,2340
0,10/16/2012,2345
0,10/16/2012,2350
0,10/16/2012,2355
0,10/17/2012,0
0,10/17/2012,5
0,10/17/2012,10
0,10/17/2012,15
0,10/17/2012,20
0,10/17/2012,25
0,10/17/2012,30
0,10/17/2012,35
0,10/17/2012,40
72,10/17/2012,45
8,10/17/2012,50
0,10/17/2012,55
17,10/17/2012,100
0,10/17/2012,105
0,10/17/2012,110
0,10/17/2012,115
0,10/17/2012,120
0,10/17/2012,125
0,10/17/2012,130
0,10/17/2012,135
0,10/17/2012,140
0,10/17/2012,145
0,10/17/2012,150
0,10/17/2012,155
0,10/17/2012,200
0,10/17/2012,205
0,10/17/2012,210
0,10/17/2012,215
0,10/17/2012,220
0,10/17/2012,225
0,10/17/2012,230
0,10/17/2012,235
0,10/17/2012,240
0,10/17/2012,245
0,10/17/2012,250
0,10/17/2012,255
0,10/17/2012,300
0,10/17/2012,305
0,10/17/2012,310
0,10/17/2012,315
0,10/17/2012,320
0,10/17/2012,325
0,10/17/2012,330
8,10/17/2012,335
0,10/17/2012,340
4,10/17/2012,345
0,10/17/2012,350
0,10/17/2012,355
5,10/17/2012,400
0,10/17/2012,405
0,10/17/2012,410
0,10/17/2012,415
0,10/17/2012,420
0,10/17/2012,425
43,10/17/2012,430
0,10/17/2012,435
0,10/17/2012,440
0,10/17/2012,445
0,10/17/2012,450
0,10/17/2012,455
0,10/17/2012,500
9,10/17/2012,505
39,10/17/2012,510
0,10/17/2012,515
0,10/17/2012,520
0,10/17/2012,525
0,10/17/2012,530
0,10/17/2012,535
0,10/17/2012,540
0,10/17/2012,545
0,10/17/2012,550
0,10/17/2012,555
0,10/17/2012,600
0,10/17/2012,605
0,10/17/2012,610
8,10/17/2012,615
43,10/17/2012,620
0,10/17/2012,625
0,10/17/2012,630
0,10/17/2012,635
33,10/17/2012,640
0,10/17/2012,645
17,10/17/2012,650
31,10/17/2012,655
45,10/17/2012,700
23,10/17/2012,705
35,10/17/2012,710
0,10/17/2012,715
37,10/17/2012,720
127,10/17/2012,725
7,10/17/2012,730
10,10/17/2012,735
0,10/17/2012,740
26,10/17/2012,745
66,10/17/2012,750
74,10/17/2012,755
540,10/17/2012,800
364,10/17/2012,805
344,10/17/2012,810
652,10/17/2012,815
680,10/17/2012,820
680,10/17/2012,825
744,10/17/2012,830
720,10/17/2012,835
701,10/17/2012,840
266,10/17/2012,845
0,10/17/2012,850
103,10/17/2012,855
668,10/17/2012,900
101,10/17/2012,905
0,10/17/2012,910
0,10/17/2012,915
0,10/17/2012,920
0,10/17/2012,925
0,10/17/2012,930
0,10/17/2012,935
0,10/17/2012,940
0,10/17/2012,945
0,10/17/2012,950
0,10/17/2012,955
92,10/17/2012,1000
0,10/17/2012,1005
0,10/17/2012,1010
0,10/17/2012,1015
0,10/17/2012,1020
16,10/17/2012,1025
0,10/17/2012,1030
0,10/17/2012,1035
0,10/17/2012,1040
0,10/17/2012,1045
0,10/17/2012,1050
0,10/17/2012,1055
0,10/17/2012,1100
16,10/17/2012,1105
17,10/17/2012,1110
199,10/17/2012,1115
429,10/17/2012,1120
0,10/17/2012,1125
186,10/17/2012,1130
160,10/17/2012,1135
0,10/17/2012,1140
0,10/17/2012,1145
0,10/17/2012,1150
0,10/17/2012,1155
0,10/17/2012,1200
0,10/17/2012,1205
0,10/17/2012,1210
0,10/17/2012,1215
0,10/17/2012,1220
143,10/17/2012,1225
86,10/17/2012,1230
0,10/17/2012,1235
0,10/17/2012,1240
0,10/17/2012,1245
0,10/17/2012,1250
0,10/17/2012,1255
30,10/17/2012,1300
0,10/17/2012,1305
0,10/17/2012,1310
8,10/17/2012,1315
0,10/17/2012,1320
285,10/17/2012,1325
146,10/17/2012,1330
3,10/17/2012,1335
0,10/17/2012,1340
0,10/17/2012,1345
0,10/17/2012,1350
0,10/17/2012,1355
0,10/17/2012,1400
0,10/17/2012,1405
0,10/17/2012,1410
0,10/17/2012,1415
0,10/17/2012,1420
0,10/17/2012,1425
0,10/17/2012,1430
0,10/17/2012,1435
0,10/17/2012,1440
0,10/17/2012,1445
241,10/17/2012,1450
11,10/17/2012,1455
0,10/17/2012,1500
0,10/17/2012,1505
0,10/17/2012,1510
0,10/17/2012,1515
0,10/17/2012,1520
80,10/17/2012,1525
0,10/17/2012,1530
0,10/17/2012,1535
0,10/17/2012,1540
0,10/17/2012,1545
86,10/17/2012,1550
48,10/17/2012,1555
28,10/17/2012,1600
0,10/17/2012,1605
0,10/17/2012,1610
0,10/17/2012,1615
0,10/17/2012,1620
0,10/17/2012,1625
0,10/17/2012,1630
0,10/17/2012,1635
0,10/17/2012,1640
0,10/17/2012,1645
0,10/17/2012,1650
137,10/17/2012,1655
40,10/17/2012,1700
0,10/17/2012,1705
0,10/17/2012,1710
63,10/17/2012,1715
163,10/17/2012,1720
408,10/17/2012,1725
153,10/17/2012,1730
0,10/17/2012,1735
12,10/17/2012,1740
0,10/17/2012,1745
8,10/17/2012,1750
0,10/17/2012,1755
0,10/17/2012,1800
0,10/17/2012,1805
0,10/17/2012,1810
115,10/17/2012,1815
31,10/17/2012,1820
52,10/17/2012,1825
60,10/17/2012,1830
0,10/17/2012,1835
0,10/17/2012,1840
42,10/17/2012,1845
178,10/17/2012,1850
479,10/17/2012,1855
297,10/17/2012,1900
371,10/17/2012,1905
483,10/17/2012,1910
319,10/17/2012,1915
26,10/17/2012,1920
14,10/17/2012,1925
79,10/17/2012,1930
0,10/17/2012,1935
0,10/17/2012,1940
0,10/17/2012,1945
47,10/17/2012,1950
0,10/17/2012,1955
0,10/17/2012,2000
0,10/17/2012,2005
0,10/17/2012,2010
0,10/17/2012,2015
0,10/17/2012,2020
0,10/17/2012,2025
0,10/17/2012,2030
0,10/17/2012,2035
0,10/17/2012,2040
0,10/17/2012,2045
0,10/17/2012,2050
0,10/17/2012,2055
0,10/17/2012,2100
88,10/17/2012,2105
68,10/17/2012,2110
6,10/17/2012,2115
0,10/17/2012,2120
0,10/17/2012,2125
0,10/17/2012,2130
0,10/17/2012,2135
0,10/17/2012,2140
8,10/17/2012,2145
0,10/17/2012,2150
0,10/17/2012,2155
0,10/17/2012,2200
0,10/17/2012,2205
0,10/17/2012,2210
0,10/17/2012,2215
8,10/17/2012,2220
0,10/17/2012,2225
8,10/17/2012,2230
0,10/17/2012,2235
0,10/17/2012,2240
0,10/17/2012,2245
0,10/17/2012,2250
0,10/17/2012,2255
0,10/17/2012,2300
0,10/17/2012,2305
0,10/17/2012,2310
0,10/17/2012,2315
0,10/17/2012,2320
0,10/17/2012,2325
0,10/17/2012,2330
0,10/17/2012,2335
0,10/17/2012,2340
0,10/17/2012,2345
0,10/17/2012,2350
29,10/17/2012,2355
0,10/18/2012,0
0,10/18/2012,5
0,10/18/2012,10
0,10/18/2012,15
0,10/18/2012,20
11,10/18/2012,25
0,10/18/2012,30
0,10/18/2012,35
0,10/18/2012,40
0,10/18/2012,45
0,10/18/2012,50
0,10/18/2012,55
0,10/18/2012,100
0,10/18/2012,105
0,10/18/2012,110
0,10/18/2012,115
0,10/18/2012,120
0,10/18/2012,125
42,10/18/2012,130
0,10/18/2012,135
0,10/18/2012,140
0,10/18/2012,145
0,10/18/2012,150
0,10/18/2012,155
0,10/18/2012,200
0,10/18/2012,205
0,10/18/2012,210
0,10/18/2012,215
0,10/18/2012,220
0,10/18/2012,225
0,10/18/2012,230
0,10/18/2012,235
0,10/18/2012,240
0,10/18/2012,245
0,10/18/2012,250
0,10/18/2012,255
0,10/18/2012,300
0,10/18/2012,305
0,10/18/2012,310
0,10/18/2012,315
0,10/18/2012,320
0,10/18/2012,325
0,10/18/2012,330
12,10/18/2012,335
0,10/18/2012,340
0,10/18/2012,345
0,10/18/2012,350
0,10/18/2012,355
0,10/18/2012,400
0,10/18/2012,405
0,10/18/2012,410
0,10/18/2012,415
9,10/18/2012,420
0,10/18/2012,425
0,10/18/2012,430
0,10/18/2012,435
0,10/18/2012,440
0,10/18/2012,445
68,10/18/2012,450
0,10/18/2012,455
0,10/18/2012,500
0,10/18/2012,505
0,10/18/2012,510
0,10/18/2012,515
0,10/18/2012,520
8,10/18/2012,525
0,10/18/2012,530
0,10/18/2012,535
0,10/18/2012,540
0,10/18/2012,545
0,10/18/2012,550
11,10/18/2012,555
0,10/18/2012,600
0,10/18/2012,605
0,10/18/2012,610
20,10/18/2012,615
0,10/18/2012,620
65,10/18/2012,625
22,10/18/2012,630
0,10/18/2012,635
0,10/18/2012,640
33,10/18/2012,645
32,10/18/2012,650
81,10/18/2012,655
62,10/18/2012,700
0,10/18/2012,705
12,10/18/2012,710
68,10/18/2012,715
0,10/18/2012,720
0,10/18/2012,725
114,10/18/2012,730
20,10/18/2012,735
0,10/18/2012,740
0,10/18/2012,745
0,10/18/2012,750
0,10/18/2012,755
105,10/18/2012,800
48,10/18/2012,805
619,10/18/2012,810
759,10/18/2012,815
735,10/18/2012,820
618,10/18/2012,825
446,10/18/2012,830
757,10/18/2012,835
608,10/18/2012,840
568,10/18/2012,845
571,10/18/2012,850
355,10/18/2012,855
55,10/18/2012,900
32,10/18/2012,905
79,10/18/2012,910
49,10/18/2012,915
0,10/18/2012,920
0,10/18/2012,925
0,10/18/2012,930
0,10/18/2012,935
0,10/18/2012,940
0,10/18/2012,945
0,10/18/2012,950
0,10/18/2012,955
0,10/18/2012,1000
0,10/18/2012,1005
0,10/18/2012,1010
0,10/18/2012,1015
0,10/18/2012,1020
0,10/18/2012,1025
0,10/18/2012,1030
0,10/18/2012,1035
0,10/18/2012,1040
0,10/18/2012,1045
0,10/18/2012,1050
0,10/18/2012,1055
0,10/18/2012,1100
0,10/18/2012,1105
0,10/18/2012,1110
0,10/18/2012,1115
0,10/18/2012,1120
0,10/18/2012,1125
0,10/18/2012,1130
0,10/18/2012,1135
0,10/18/2012,1140
0,10/18/2012,1145
0,10/18/2012,1150
0,10/18/2012,1155
0,10/18/2012,1200
0,10/18/2012,1205
0,10/18/2012,1210
193,10/18/2012,1215
37,10/18/2012,1220
0,10/18/2012,1225
0,10/18/2012,1230
0,10/18/2012,1235
0,10/18/2012,1240
0,10/18/2012,1245
0,10/18/2012,1250
0,10/18/2012,1255
0,10/18/2012,1300
0,10/18/2012,1305
0,10/18/2012,1310
0,10/18/2012,1315
0,10/18/2012,1320
0,10/18/2012,1325
0,10/18/2012,1330
0,10/18/2012,1335
0,10/18/2012,1340
0,10/18/2012,1345
0,10/18/2012,1350
0,10/18/2012,1355
0,10/18/2012,1400
0,10/18/2012,1405
0,10/18/2012,1410
0,10/18/2012,1415
0,10/18/2012,1420
0,10/18/2012,1425
0,10/18/2012,1430
63,10/18/2012,1435
4,10/18/2012,1440
0,10/18/2012,1445
0,10/18/2012,1450
0,10/18/2012,1455
0,10/18/2012,1500
0,10/18/2012,1505
0,10/18/2012,1510
0,10/18/2012,1515
0,10/18/2012,1520
0,10/18/2012,1525
0,10/18/2012,1530
64,10/18/2012,1535
468,10/18/2012,1540
127,10/18/2012,1545
504,10/18/2012,1550
286,10/18/2012,1555
44,10/18/2012,1600
61,10/18/2012,1605
27,10/18/2012,1610
0,10/18/2012,1615
0,10/18/2012,1620
0,10/18/2012,1625
0,10/18/2012,1630
0,10/18/2012,1635
0,10/18/2012,1640
0,10/18/2012,1645
0,10/18/2012,1650
0,10/18/2012,1655
0,10/18/2012,1700
0,10/18/2012,1705
0,10/18/2012,1710
0,10/18/2012,1715
0,10/18/2012,1720
0,10/18/2012,1725
0,10/18/2012,1730
0,10/18/2012,1735
0,10/18/2012,1740
21,10/18/2012,1745
106,10/18/2012,1750
0,10/18/2012,1755
0,10/18/2012,1800
163,10/18/2012,1805
0,10/18/2012,1810
168,10/18/2012,1815
0,10/18/2012,1820
111,10/18/2012,1825
8,10/18/2012,1830
8,10/18/2012,1835
26,10/18/2012,1840
20,10/18/2012,1845
0,10/18/2012,1850
21,10/18/2012,1855
0,10/18/2012,1900
168,10/18/2012,1905
42,10/18/2012,1910
0,10/18/2012,1915
0,10/18/2012,1920
0,10/18/2012,1925
0,10/18/2012,1930
0,10/18/2012,1935
5,10/18/2012,1940
0,10/18/2012,1945
62,10/18/2012,1950
17,10/18/2012,1955
0,10/18/2012,2000
